,seed,connection,weight,level,in_degree,out_degree,deg_c_a,deg_c_b,close_c_a,close_c_b,bet_c_a,bet_c_b,curr_flow_c_a,curr_flow_c_b,curr_flow_bet_centrality_a,curr_flow_bet_centrality_b,eigen_centrality_a,eigen_centrality_b,katz_centrality_a,katz_centrality_b,comm_bet_centrality_a,comm_bet_centrality_b,load_centrality_a,load_centrality_b,page_rank_a,page_rank_b,dispersion,comm,connectivity,edge_connectivity,avg_neighbor_degree_a,avg_neighbor_degree_b,in_deg_c_a,in_deg_c_b,out_deg_c_a,out_deg_c_b,edge_bet_cent,edge_curr_flow_bet_centrality,group_bet_cent,group_clo_cent,group_deg_cent,group_in_deg_cent,group_out_deg_cent,edge_load_cent,simrank_similarity,volume,depth_a,depth_b
0,6,1-7,0.08872600644826889,1,1,1,0.15151515151515152,0.09090909090909091,0.4230769230769231,0.3793103448275862,0.07258748196248196,0.02664141414141414,0.05164788721085451,0.040121833232050604,0.1346226043052522,0.07251214383584073,0.16085481629070497,0.09469975302703594,0.17847227110263794,0.14476813401785554,0.12543768109199596,0.048342929216312926,0.07181844486531985,0.026325757575757575,0.03338236406611883,0.021828715841382212,0.0,3.4409189235958553,3,3,4.4,4.666666666666667,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.0066844919786096255,0.040089611204718344,0.05573156682027649,0.45714285714285713,0.1875,0.125,0.0625,94.33333333333333,0.12882439139210522,8,1,2
1,6,5-7,-0.009095476940274239,1,1,1,0.12121212121212122,0.09090909090909091,0.3793103448275862,0.3793103448275862,0.041745580808080815,0.02664141414141414,0.04425134667332249,0.040121833232050604,0.11154959809582987,0.07251214383584073,0.10194363232878688,0.09469975302703594,0.15523295377502416,0.14476813401785554,0.0676220181004781,0.048342929216312926,0.040869633838383844,0.026325757575757575,0.028666551686148872,0.021828715841382212,0.0,3.3681607256869146,3,3,3.5,4.666666666666667,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.00980392156862745,0.029923484380779467,0.045497311827956986,0.43243243243243246,0.15625,0.09375,0.0625,63.0,0.1221397458704266,7,3,2
2,6,6-9,-0.04323810711503029,1,1,2,0.15151515151515152,0.15151515151515152,0.44,0.4230769230769231,0.08400372775372775,0.056746783309283316,0.05276018587495436,0.0512329259598631,0.12767313479929043,0.12054585908574911,0.21022342157343013,0.18601069437267786,0.18639767904614823,0.18058147830483326,0.15236520480966012,0.12216684417199178,0.0847064393939394,0.055948811026936045,0.032842393635916026,0.03323427608938458,0.0,6.110305825871902,5,5,5.4,4.6,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.013368983957219251,0.0255597895370757,0.11402809779825912,0.48484848484848486,0.25,0.15625,0.09375,74.83333333333333,0.14990389002373525,10,3,3
3,6,7-9,0.2215685397386551,1,2,2,0.09090909090909091,0.15151515151515152,0.3793103448275862,0.4230769230769231,0.02664141414141414,0.056746783309283316,0.040121833232050604,0.0512329259598631,0.07251214383584073,0.12054585908574911,0.09469975302703594,0.18601069437267786,0.14476813401785554,0.18058147830483326,0.048342929216312926,0.12216684417199178,0.026325757575757575,0.055948811026936045,0.021828715841382212,0.03323427608938458,0.0,4.026043354574398,3,3,4.666666666666667,4.6,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.028074866310160426,0.03374904825034293,0.048764720942140294,0.463768115942029,0.1875,0.0625,0.125,75.0,0.12690294546153122,8,2,3
4,6,8-9,-0.12864184379577637,1,1,2,0.18181818181818182,0.15151515151515152,0.42857142857142855,0.4230769230769231,0.06520713083213084,0.056746783309283316,0.05506140730532801,0.0512329259598631,0.1399817151879519,0.12054585908574911,0.24820415048901248,0.18601069437267786,0.1984116439590248,0.18058147830483326,0.1559515234083304,0.12216684417199178,0.06384680134680136,0.055948811026936045,0.03818550588773114,0.03323427608938458,0.0,7.06017063698423,5,5,4.333333333333333,4.6,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.009358288770053475,0.03170522525434575,0.09439724142345114,0.47761194029850745,0.28125,0.1875,0.09375,69.41666666666666,0.15277609329850242,11,3,3
5,6,8-13,0.03392930328845978,1,1,2,0.18181818181818182,0.15151515151515152,0.42857142857142855,0.4024390243902439,0.06520713083213084,0.029196729196729197,0.05506140730532801,0.05019719240551336,0.1399817151879519,0.09632203228409235,0.24820415048901248,0.23110050451716288,0.1984116439590248,0.18635061938117845,0.1559515234083304,0.11682126252277777,0.06384680134680136,0.028324477413019074,0.03818550588773114,0.03230420490625876,0.0,9.2056831231029,5,5,4.333333333333333,5.2,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.00920974450386215,0.023861512380129297,0.07678571428571432,0.463768115942029,0.25,0.1875,0.09375,61.52777777777778,0.19401591029456375,11,3,3
6,6,10-13,0.01490982435643673,1,1,2,0.09090909090909091,0.15151515151515152,0.375,0.4024390243902439,0.002009680134680135,0.029196729196729197,0.039893164351074796,0.05019719240551336,0.04097217821840295,0.09632203228409235,0.16568732319004756,0.23110050451716288,0.15370051102789725,0.18635061938117845,0.048146996320261586,0.11682126252277777,0.0020921015712682374,0.028324477413019074,0.020640300353525,0.03230420490625876,0.5,7.309782091106008,3,3,6.0,5.2,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.002228163992869875,0.020971492054610005,0.023787122375832054,0.3950617283950617,0.125,0.0625,0.0625,42.0,0.29513124713970923,8,3,3
7,6,11-13,-0.0025699150282889605,1,1,2,0.18181818181818182,0.15151515151515152,0.4074074074074074,0.4024390243902439,0.06398057960557961,0.029196729196729197,0.054493372850084584,0.05019719240551336,0.1475546425995328,0.09632203228409235,0.2226982397022781,0.23110050451716288,0.19630852807862886,0.18635061938117845,0.15375605936434794,0.11682126252277777,0.06212734988776655,0.028324477413019074,0.03886015684121361,0.03230420490625876,0.0,8.08659736637174,4,5,4.333333333333333,5.2,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.026292335115864526,0.029086298494345734,0.07106214797747054,0.463768115942029,0.28125,0.1875,0.09375,67.875,0.1575025150632183,11,4,3
8,6,6-14,-0.050162866711616516,1,1,3,0.15151515151515152,0.21212121212121213,0.44,0.4520547945205479,0.08400372775372775,0.09065205627705628,0.05276018587495436,0.05836465134708886,0.12767313479929043,0.1626544654331874,0.21022342157343013,0.3059403001302319,0.18639767904614823,0.21884832866428006,0.15236520480966012,0.22231046504472354,0.0847064393939394,0.08926241582491583,0.032842393635916026,0.04387167522008832,0.0,9.031717152985735,5,5,5.4,4.571428571428571,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.12121212121212122,0.0089126559714795,0.0295026086013056,0.14301395289298513,0.5,0.28125,0.15625,0.125,81.33333333333333,0.18492592740476735,12,3,2
9,6,10-14,-0.01289973221719265,1,1,3,0.09090909090909091,0.21212121212121213,0.375,0.4520547945205479,0.002009680134680135,0.09065205627705628,0.039893164351074796,0.05836465134708886,0.04097217821840295,0.1626544654331874,0.16568732319004756,0.3059403001302319,0.15370051102789725,0.21884832866428006,0.048146996320261586,0.22231046504472354,0.0020921015712682374,0.08926241582491583,0.020640300353525,0.04387167522008832,0.0,7.949050382325474,3,3,6.0,4.571428571428571,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.12121212121212122,0.0142602495543672,0.02625346005491532,0.0669066820276498,0.463768115942029,0.21875,0.125,0.125,58.94444444444444,0.21576199226160994,10,3,2
