epoch,accuracy,train_loss,train_acc,time
  1, 34.970, 1.971, 26.219,117.25969076156616
  2, 41.190, 1.638, 39.379,234.4880816936493
  3, 51.060, 1.456, 46.601,351.5360677242279
  4, 55.490, 1.310, 52.617,468.71124362945557
  5, 61.560, 1.176, 57.758,585.1431081295013
  6, 64.710, 1.070, 62.038,702.4225037097931
  7, 67.940, 0.992, 65.050,819.2200860977173
  8, 64.180, 0.918, 67.955,936.0566523075104
  9, 74.000, 0.851, 70.573,1052.6313722133636
 10, 74.900, 0.787, 72.909,1169.4305536746979
 11, 74.620, 0.741, 74.619,1286.0659799575806
 12, 74.600, 0.690, 76.390,1402.387000322342
 13, 78.270, 0.661, 77.354,1519.1885499954224
 14, 79.400, 0.634, 78.373,1636.4877350330353
 15, 80.060, 0.609, 79.329,1753.466891527176
 16, 81.250, 0.586, 80.200,1870.054378271103
 17, 79.440, 0.561, 81.145,1986.7969913482666
 18, 79.210, 0.550, 81.563,2103.415019273758
 19, 81.150, 0.536, 81.997,2219.918362379074
 20, 81.970, 0.522, 82.341,2336.6909437179565
 21, 84.070, 0.503, 83.021,2453.4614448547363
 22, 84.250, 0.494, 83.216,2570.140022277832
 23, 83.050, 0.483, 83.681,2686.8731348514557
 24, 83.750, 0.471, 84.074,2803.537603855133
 25, 84.160, 0.464, 84.492,2920.545925617218
 26, 85.020, 0.458, 84.488,3038.04985499382
 27, 84.790, 0.442, 85.142,3154.7930405139923
 28, 85.710, 0.437, 85.347,3271.986415863037
 29, 85.200, 0.423, 85.832,3388.801928758621
 30, 89.130, 0.331, 88.883,3506.2475695610046
 31, 88.920, 0.303, 89.847,3623.6749188899994
 32, 89.170, 0.293, 90.119,3741.1001739501953
 33, 89.130, 0.287, 90.433,3857.494906425476
 34, 89.410, 0.282, 90.409,3974.750990152359
 35, 89.650, 0.272, 90.658,4091.9013950824738
 36, 89.680, 0.273, 90.894,4209.473629951477
 37, 89.760, 0.269, 90.994,4326.8371641635895
